			Light1	 Light2	 Average		D_L1	D_L2
Light1	 Light2	 Average	16	70	43		0	0
Light1	 Light2	 Average	16	70	43		0	0
Light1	 Light2	 Average	16	70	43		0	0
Light1	 Light2	 Average	16	70	43		0	0
Light1	 Light2	 Average	16	70	43		0	0
Light1	 Light2	 Average	16	70	43		0	0
Light1	 Light2	 Average	16	70	43		0	0
Light1	 Light2	 Average	16	70	43		0	0
Light1	 Light2	 Average	16	70	43		0	0
Light1	 Light2	 Average	16	70	43		0	0
Light1	 Light2	 Average	16	70	43		0	0
Light1	 Light2	 Average	16	70	43		0	0
Light1	 Light2	 Average	16	70	43		0	0
Light1	 Light2	 Average	16	70	43		0	0
Light1	 Light2	 Average	16	70	43		0	0
Light1	 Light2	 Average	16	70	43		0	0
Light1	 Light2	 Average	16	70	43		0	0
Light1	 Light2	 Average	16	70	43		0	0
Light1	 Light2	 Average	16	70	43		0	0
Light1	 Light2	 Average	16	70	43		0	0
Light1	 Light2	 Average	16	70	43		0	0
Light1	 Light2	 Average	16	70	43		0	0
Light1	 Light2	 Average	16	70	43		0	0
Light1	 Light2	 Average	16	70	43		0	0
Light1	 Light2	 Average	16	70	43		0	0
Light1	 Light2	 Average	16	70	43		0	0
Light1	 Light2	 Average	16	70	43		0	0
Light1	 Light2	 Average	16	70	43		0	0
Light1	 Light2	 Average	16	70	43		0	0
Light1	 Light2	 Average	16	70	43		0	0
Light1	 Light2	 Average	16	70	43		0	0
Light1	 Light2	 Average	16	70	43		0	0
Light1	 Light2	 Average	16	70	43		0	0
Light1	 Light2	 Average	16	70	43		0	0
Light1	 Light2	 Average	16	70	43		0	0
Light1	 Light2	 Average	16	70	43		0	0
Light1	 Light2	 Average	16	70	43		0	0
Light1	 Light2	 Average	16	70	43		0	0
Light1	 Light2	 Average	16	70	43		0	0
Light1	 Light2	 Average	16	70	43		0	0
Light1	 Light2	 Average	16	70	43		0	0
Light1	 Light2	 Average	16	70	43		0	0
Light1	 Light2	 Average	16	70	43		0	0
Light1	 Light2	 Average	16	70	43		0	0
Light1	 Light2	 Average	16	70	43		0	0
Light1	 Light2	 Average	16	70	43		0	0
Light1	 Light2	 Average	16	70	43		0	0
Light1	 Light2	 Average	16	70	43		0	0
Light1	 Light2	 Average	16	70	43		0	0
Light1	 Light2	 Average	16	70	43		0	0
Light1	 Light2	 Average	16	70	43		0	0
Light1	 Light2	 Average	16	70	43		0	0
Light1	 Light2	 Average	16	70	43		0	0
Light1	 Light2	 Average	16	70	43		0	0
Light1	 Light2	 Average	16	70	43		0	0
Light1	 Light2	 Average	16	70	43		0	0
Light1	 Light2	 Average	16	70	43		0	0
Light1	 Light2	 Average	16	70	43		0	0
Light1	 Light2	 Average	16	70	43		0	0
Light1	 Light2	 Average	16	70	43		0	0
Light1	 Light2	 Average	16	71	43		0	1
Light1	 Light2	 Average	16	71	43		0	0
Light1	 Light2	 Average	16	71	43		0	0
Light1	 Light2	 Average	16	71	43		0	0
Light1	 Light2	 Average	16	71	43		0	0
Light1	 Light2	 Average	16	71	43		0	0
Light1	 Light2	 Average	16	72	44		0	1
Light1	 Light2	 Average	16	72	44		0	0
Light1	 Light2	 Average	16	72	44		0	0
Light1	 Light2	 Average	17	72	44		1	0
Light1	 Light2	 Average	17	72	44		0	0
Light1	 Light2	 Average	16	72	44		-1	0
Light1	 Light2	 Average	17	72	44		1	0
Light1	 Light2	 Average	16	72	44		-1	0
Light1	 Light2	 Average	16	72	44		0	0
Light1	 Light2	 Average	16	73	44		0	1
Light1	 Light2	 Average	16	73	44		0	0
Light1	 Light2	 Average	16	73	44		0	0
Light1	 Light2	 Average	17	73	45		1	0
Light1	 Light2	 Average	16	73	44		-1	0
Light1	 Light2	 Average	16	73	44		0	0
Light1	 Light2	 Average	16	73	44		0	0
Light1	 Light2	 Average	16	73	44		0	0
Light1	 Light2	 Average	16	73	44		0	0
Light1	 Light2	 Average	16	73	44		0	0
Light1	 Light2	 Average	16	73	44		0	0
Light1	 Light2	 Average	16	73	44		0	0
Light1	 Light2	 Average	16	73	44		0	0
Light1	 Light2	 Average	16	73	44		0	0
Light1	 Light2	 Average	17	73	45		1	0
Light1	 Light2	 Average	16	72	44		-1	-1
Light1	 Light2	 Average	16	72	44		0	0
Light1	 Light2	 Average	16	72	44		0	0
Light1	 Light2	 Average	16	72	44		0	0
Light1	 Light2	 Average	16	72	44		0	0
Light1	 Light2	 Average	17	72	44		1	0
Light1	 Light2	 Average	17	72	44		0	0
Light1	 Light2	 Average	16	72	44		-1	0
Light1	 Light2	 Average	17	72	44		1	0
Light1	 Light2	 Average	17	72	44		0	0
Light1	 Light2	 Average	16	72	44		-1	0
Light1	 Light2	 Average	16	72	44		0	0
Light1	 Light2	 Average	17	72	44		1	0
Light1	 Light2	 Average	16	72	44		-1	0
Light1	 Light2	 Average	17	72	44		1	0
Light1	 Light2	 Average	17	72	44		0	0
Light1	 Light2	 Average	17	72	44		0	0
Light1	 Light2	 Average	17	72	44		0	0
Light1	 Light2	 Average	16	72	44		-1	0
Light1	 Light2	 Average	17	72	44		1	0
Light1	 Light2	 Average	17	72	44		0	0
Light1	 Light2	 Average	17	72	44		0	0
Light1	 Light2	 Average	16	72	44		-1	0
Light1	 Light2	 Average	16	73	44		0	1
Light1	 Light2	 Average	16	73	44		0	0
Light1	 Light2	 Average	17	73	45		1	0
Light1	 Light2	 Average	17	73	45		0	0
Light1	 Light2	 Average	17	73	45		0	0
Light1	 Light2	 Average	17	73	45		0	0
Light1	 Light2	 Average	17	74	45		0	1
Light1	 Light2	 Average	17	74	45		0	0
Light1	 Light2	 Average	16	74	45		-1	0
Light1	 Light2	 Average	16	74	45		0	0
Light1	 Light2	 Average	17	74	45		1	0
Light1	 Light2	 Average	17	74	45		0	0
Light1	 Light2	 Average	16	75	45		-1	1
Light1	 Light2	 Average	16	75	45		0	0
Light1	 Light2	 Average	17	75	46		1	0
Light1	 Light2	 Average	16	75	45		-1	0
Light1	 Light2	 Average	16	75	45		0	0
Light1	 Light2	 Average	16	75	45		0	0
Light1	 Light2	 Average	17	75	46		1	0
Light1	 Light2	 Average	17	76	46		0	1
Light1	 Light2	 Average	17	76	46		0	0
Light1	 Light2	 Average	17	76	46		0	0
Light1	 Light2	 Average	17	77	47		0	1
Light1	 Light2	 Average	17	77	47		0	0
Light1	 Light2	 Average	17	78	47		0	1
Light1	 Light2	 Average	17	78	47		0	0
Light1	 Light2	 Average	17	78	47		0	0
Light1	 Light2	 Average	17	79	48		0	1
Light1	 Light2	 Average	17	79	48		0	0
Light1	 Light2	 Average	17	80	48		0	1
Light1	 Light2	 Average	17	80	48		0	0
Light1	 Light2	 Average	17	80	48		0	0
Light1	 Light2	 Average	17	80	48		0	0
Light1	 Light2	 Average	17	81	49		0	1
Light1	 Light2	 Average	17	81	49		0	0
Light1	 Light2	 Average	17	82	49		0	1
Light1	 Light2	 Average	17	82	49		0	0
Light1	 Light2	 Average	17	83	50		0	1
Light1	 Light2	 Average	17	84	50		0	1
Light1	 Light2	 Average	17	84	50		0	0
Light1	 Light2	 Average	17	85	51		0	1
Light1	 Light2	 Average	17	85	51		0	0
Light1	 Light2	 Average	17	85	51		0	0
Light1	 Light2	 Average	17	86	51		0	1
Light1	 Light2	 Average	17	86	51		0	0
Light1	 Light2	 Average	17	87	52		0	1
Light1	 Light2	 Average	17	88	52		0	1
Light1	 Light2	 Average	17	88	52		0	0
Light1	 Light2	 Average	17	89	53		0	1
Light1	 Light2	 Average	17	89	53		0	0
Light1	 Light2	 Average	17	90	53		0	1
Light1	 Light2	 Average	17	90	53		0	0
Light1	 Light2	 Average	18	90	54		1	0
Light1	 Light2	 Average	18	91	54		0	1
Light1	 Light2	 Average	18	91	54		0	0
Light1	 Light2	 Average	18	92	55		0	1
Light1	 Light2	 Average	18	93	55		0	1
Light1	 Light2	 Average	18	93	55		0	0
Light1	 Light2	 Average	18	94	56		0	1
Light1	 Light2	 Average	18	94	56		0	0
Light1	 Light2	 Average	18	95	56		0	1
Light1	 Light2	 Average	18	95	56		0	0
Light1	 Light2	 Average	18	95	56		0	0
Light1	 Light2	 Average	18	95	56		0	0
Light1	 Light2	 Average	18	96	57		0	1
Light1	 Light2	 Average	18	96	57		0	0
Light1	 Light2	 Average	18	97	57		0	1
Light1	 Light2	 Average	18	97	57		0	0
Light1	 Light2	 Average	18	98	58		0	1
Light1	 Light2	 Average	18	98	58		0	0
Light1	 Light2	 Average	18	98	58		0	0
Light1	 Light2	 Average	18	99	58		0	1
Light1	 Light2	 Average	18	99	58		0	0
Light1	 Light2	 Average	18	99	58		0	0
Light1	 Light2	 Average	18	100	59		0	1
Light1	 Light2	 Average	18	100	59		0	0
Light1	 Light2	 Average	18	100	59		0	0
Light1	 Light2	 Average	18	100	59		0	0
Light1	 Light2	 Average	18	100	59		0	0
Light1	 Light2	 Average	18	100	59		0	0
Light1	 Light2	 Average	18	100	59		0	0
Light1	 Light2	 Average	18	100	59		0	0
Light1	 Light2	 Average	18	101	59		0	1
Light1	 Light2	 Average	18	101	59		0	0
Light1	 Light2	 Average	18	101	59		0	0
Light1	 Light2	 Average	18	101	59		0	0
Light1	 Light2	 Average	18	101	59		0	0
Light1	 Light2	 Average	18	101	59		0	0
Light1	 Light2	 Average	18	101	59		0	0
Light1	 Light2	 Average	18	101	59		0	0
Light1	 Light2	 Average	19	101	60		1	0
Light1	 Light2	 Average	19	101	60		0	0
Light1	 Light2	 Average	18	101	59		-1	0
Light1	 Light2	 Average	18	101	59		0	0
Light1	 Light2	 Average	18	101	59		0	0
Light1	 Light2	 Average	19	101	60		1	0
Light1	 Light2	 Average	19	101	60		0	0
Light1	 Light2	 Average	19	101	60		0	0
Light1	 Light2	 Average	18	100	59		-1	-1
Light1	 Light2	 Average	19	100	59		1	0
Light1	 Light2	 Average	19	100	59		0	0
Light1	 Light2	 Average	19	100	59		0	0
Light1	 Light2	 Average	19	100	59		0	0
Light1	 Light2	 Average	19	100	59		0	0
Light1	 Light2	 Average	19	100	59		0	0
Light1	 Light2	 Average	19	100	59		0	0
Light1	 Light2	 Average	18	100	59		-1	0
Light1	 Light2	 Average	18	99	58		0	-1
Light1	 Light2	 Average	18	99	58		0	0
Light1	 Light2	 Average	18	99	58		0	0
Light1	 Light2	 Average	18	98	58		0	-1
Light1	 Light2	 Average	18	98	58		0	0
Light1	 Light2	 Average	18	98	58		0	0
Light1	 Light2	 Average	18	98	58		0	0
Light1	 Light2	 Average	18	97	57		0	-1
Light1	 Light2	 Average	18	97	57		0	0
Light1	 Light2	 Average	18	97	57		0	0
Light1	 Light2	 Average	18	97	57		0	0
Light1	 Light2	 Average	18	96	57		0	-1
Light1	 Light2	 Average	18	96	57		0	0
Light1	 Light2	 Average	18	96	57		0	0
Light1	 Light2	 Average	18	95	56		0	-1
Light1	 Light2	 Average	18	95	56		0	0
Light1	 Light2	 Average	18	95	56		0	0
Light1	 Light2	 Average	18	95	56		0	0
Light1	 Light2	 Average	18	95	56		0	0
Light1	 Light2	 Average	18	95	56		0	0
Light1	 Light2	 Average	18	95	56		0	0
Light1	 Light2	 Average	18	95	56		0	0
Light1	 Light2	 Average	18	95	56		0	0
Light1	 Light2	 Average	18	95	56		0	0
Light1	 Light2	 Average	18	94	56		0	-1
Light1	 Light2	 Average	18	94	56		0	0
Light1	 Light2	 Average	18	94	56		0	0
Light1	 Light2	 Average	18	94	56		0	0
Light1	 Light2	 Average	18	94	56		0	0
Light1	 Light2	 Average	18	94	56		0	0
Light1	 Light2	 Average	18	93	55		0	-1
Light1	 Light2	 Average	18	93	55		0	0
Light1	 Light2	 Average	18	93	55		0	0
Light1	 Light2	 Average	18	93	55		0	0
Light1	 Light2	 Average	18	93	55		0	0
Light1	 Light2	 Average	18	93	55		0	0
Light1	 Light2	 Average	18	93	55		0	0
Light1	 Light2	 Average	18	93	55		0	0
Light1	 Light2	 Average	18	92	55		0	-1
Light1	 Light2	 Average	18	92	55		0	0
Light1	 Light2	 Average	18	92	55		0	0
Light1	 Light2	 Average	18	92	55		0	0
Light1	 Light2	 Average	18	92	55		0	0
Light1	 Light2	 Average	18	92	55		0	0
Light1	 Light2	 Average	18	91	54		0	-1
Light1	 Light2	 Average	18	91	54		0	0
Light1	 Light2	 Average	18	91	54		0	0
Light1	 Light2	 Average	18	91	54		0	0
Light1	 Light2	 Average	18	91	54		0	0
Light1	 Light2	 Average	18	91	54		0	0
Light1	 Light2	 Average	17	91	54		-1	0
Light1	 Light2	 Average	18	90	54		1	-1
Light1	 Light2	 Average	18	90	54		0	0
Light1	 Light2	 Average	17	90	53		-1	0
Light1	 Light2	 Average	18	90	54		1	0
Light1	 Light2	 Average	17	90	53		-1	0
Light1	 Light2	 Average	17	90	53		0	0
Light1	 Light2	 Average	17	90	53		0	0
Light1	 Light2	 Average	17	90	53		0	0
Light1	 Light2	 Average	17	90	53		0	0
Light1	 Light2	 Average	17	89	53		0	-1
Light1	 Light2	 Average	17	89	53		0	0
Light1	 Light2	 Average	17	89	53		0	0
Light1	 Light2	 Average	17	89	53		0	0
Light1	 Light2	 Average	17	89	53		0	0
Light1	 Light2	 Average	17	89	53		0	0
Light1	 Light2	 Average	17	89	53		0	0
Light1	 Light2	 Average	17	89	53		0	0
Light1	 Light2	 Average	17	89	53		0	0
Light1	 Light2	 Average	17	89	53		0	0
Light1	 Light2	 Average	17	89	53		0	0
Light1	 Light2	 Average	17	89	53		0	0
Light1	 Light2	 Average	17	89	53		0	0
Light1	 Light2	 Average	17	89	53		0	0
Light1	 Light2	 Average	17	89	53		0	0
Light1	 Light2	 Average	17	89	53		0	0
Light1	 Light2	 Average	17	89	53		0	0
Light1	 Light2	 Average	17	89	53		0	0
Light1	 Light2	 Average	17	89	53		0	0
Light1	 Light2	 Average	17	89	53		0	0
Light1	 Light2	 Average	17	89	53		0	0
Light1	 Light2	 Average	17	89	53		0	0
Light1	 Light2	 Average	17	89	53		0	0
Light1	 Light2	 Average	17	89	53		0	0
Light1	 Light2	 Average	17	89	53		0	0
Light1	 Light2	 Average	17	89	53		0	0
Light1	 Light2	 Average	17	89	53		0	0
Light1	 Light2	 Average	17	89	53		0	0
Light1	 Light2	 Average	17	89	53		0	0
Light1	 Light2	 Average	17	89	53		0	0
Light1	 Light2	 Average	17	89	53		0	0
Light1	 Light2	 Average	17	89	53		0	0
Light1	 Light2	 Average	17	90	53		0	1
Light1	 Light2	 Average	17	90	53		0	0
Light1	 Light2	 Average	17	90	53		0	0
Light1	 Light2	 Average	17	90	53		0	0
Light1	 Light2	 Average	17	90	53		0	0
Light1	 Light2	 Average	17	90	53		0	0
Light1	 Light2	 Average	17	90	53		0	0
Light1	 Light2	 Average	17	90	53		0	0
Light1	 Light2	 Average	17	90	53		0	0
Light1	 Light2	 Average	17	90	53		0	0
Light1	 Light2	 Average	17	90	53		0	0
Light1	 Light2	 Average	17	90	53		0	0
Light1	 Light2	 Average	17	90	53		0	0
Light1	 Light2	 Average	17	90	53		0	0
Light1	 Light2	 Average	17	90	53		0	0
Light1	 Light2	 Average	17	90	53		0	0
Light1	 Light2	 Average	17	90	53		0	0
Light1	 Light2	 Average	17	90	53		0	0
Light1	 Light2	 Average	17	90	53		0	0
Light1	 Light2	 Average	17	90	53		0	0
Light1	 Light2	 Average	17	90	53		0	0
Light1	 Light2	 Average	17	90	53		0	0
Light1	 Light2	 Average	17	90	53		0	0
Light1	 Light2	 Average	17	90	53		0	0
Light1	 Light2	 Average	17	90	53		0	0
Light1	 Light2	 Average	17	90	53		0	0
Light1	 Light2	 Average	17	90	53		0	0
Light1	 Light2	 Average	17	90	53		0	0
Light1	 Light2	 Average	17	90	53		0	0
Light1	 Light2	 Average	17	90	53		0	0
Light1	 Light2	 Average	17	90	53		0	0
Light1	 Light2	 Average	17	90	53		0	0
Light1	 Light2	 Average	17	90	53		0	0
Light1	 Light2	 Average	17	90	53		0	0
Light1	 Light2	 Average	17	90	53		0	0
Light1	 Light2	 Average	17	90	53		0	0
Light1	 Light2	 Average	17	90	53		0	0
Light1	 Light2	 Average	17	90	53		0	0
Light1	 Light2	 Average	17	90	53		0	0
Light1	 Light2	 Average	17	90	53		0	0
Light1	 Light2	 Average	17	90	53		0	0
Light1	 Light2	 Average	17	90	53		0	0
Light1	 Light2	 Average	17	90	53		0	0
Light1	 Light2	 Average	17	90	53		0	0
Light1	 Light2	 Average	17	90	53		0	0
Light1	 Light2	 Average	17	89	53		0	-1
Light1	 Light2	 Average	17	89	53		0	0
Light1	 Light2	 Average	17	89	53		0	0
Light1	 Light2	 Average	17	89	53		0	0
Light1	 Light2	 Average	17	89	53		0	0
Light1	 Light2	 Average	17	89	53		0	0
Light1	 Light2	 Average	17	89	53		0	0
Light1	 Light2	 Average	17	89	53		0	0
Light1	 Light2	 Average	17	89	53		0	0
Light1	 Light2	 Average	17	89	53		0	0
Light1	 Light2	 Average	17	89	53		0	0
Light1	 Light2	 Average	17	89	53		0	0
Light1	 Light2	 Average	17	89	53		0	0
Light1	 Light2	 Average	17	89	53		0	0
Light1	 Light2	 Average	17	89	53		0	0
Light1	 Light2	 Average	17	89	53		0	0
Light1	 Light2	 Average	17	89	53		0	0
Light1	 Light2	 Average	17	89	53		0	0
Light1	 Light2	 Average	17	89	53		0	0
Light1	 Light2	 Average	18	89	53		1	0
Light1	 Light2	 Average	18	89	53		0	0
Light1	 Light2	 Average	18	89	53		0	0
Light1	 Light2	 Average	17	89	53		-1	0
Light1	 Light2	 Average	17	89	53		0	0
Light1	 Light2	 Average	17	89	53		0	0
Light1	 Light2	 Average	17	89	53		0	0
Light1	 Light2	 Average	17	90	53		0	1
Light1	 Light2	 Average	18	90	54		1	0
Light1	 Light2	 Average	18	90	54		0	0
Light1	 Light2	 Average	18	90	54		0	0
Light1	 Light2	 Average	18	90	54		0	0
Light1	 Light2	 Average	18	90	54		0	0
Light1	 Light2	 Average	18	90	54		0	0
Light1	 Light2	 Average	18	89	53		0	-1
Light1	 Light2	 Average	18	89	53		0	0
Light1	 Light2	 Average	18	89	53		0	0
Light1	 Light2	 Average	18	89	53		0	0
Light1	 Light2	 Average	18	89	53		0	0
Light1	 Light2	 Average	18	89	53		0	0
Light1	 Light2	 Average	18	89	53		0	0
Light1	 Light2	 Average	18	89	53		0	0
Light1	 Light2	 Average	17	89	53		-1	0
Light1	 Light2	 Average	18	89	53		1	0
Light1	 Light2	 Average	17	89	53		-1	0
Light1	 Light2	 Average	18	89	53		1	0
Light1	 Light2	 Average	17	88	52		-1	-1
Light1	 Light2	 Average	17	88	52		0	0
Light1	 Light2	 Average	17	88	52		0	0
Light1	 Light2	 Average	17	88	52		0	0
Light1	 Light2	 Average	17	88	52		0	0
Light1	 Light2	 Average	17	88	52		0	0
Light1	 Light2	 Average	17	88	52		0	0
Light1	 Light2	 Average	17	88	52		0	0
Light1	 Light2	 Average	17	88	52		0	0
Light1	 Light2	 Average	17	88	52		0	0
Light1	 Light2	 Average	17	88	52		0	0
Light1	 Light2	 Average	17	88	52		0	0
Light1	 Light2	 Average	17	88	52		0	0
Light1	 Light2	 Average	17	88	52		0	0
Light1	 Light2	 Average	17	88	52		0	0
Light1	 Light2	 Average	17	88	52		0	0
Light1	 Light2	 Average	17	88	52		0	0
Light1	 Light2	 Average	17	88	52		0	0
Light1	 Light2	 Average	17	88	52		0	0
Light1	 Light2	 Average	17	88	52		0	0
Light1	 Light2	 Average	17	88	52		0	0
Light1	 Light2	 Average	17	88	52		0	0
Light1	 Light2	 Average	17	88	52		0	0
Light1	 Light2	 Average	17	88	52		0	0
Light1	 Light2	 Average	17	88	52		0	0
Light1	 Light2	 Average	17	88	52		0	0
Light1	 Light2	 Average	17	88	52		0	0
Light1	 Light2	 Average	17	88	52		0	0
Light1	 Light2	 Average	17	88	52		0	0
Light1	 Light2	 Average	17	88	52		0	0
Light1	 Light2	 Average	17	88	52		0	0
Light1	 Light2	 Average	17	88	52		0	0
Light1	 Light2	 Average	17	88	52		0	0
Light1	 Light2	 Average	17	88	52		0	0
Light1	 Light2	 Average	17	88	52		0	0
Light1	 Light2	 Average	17	88	52		0	0
Light1	 Light2	 Average	17	88	52		0	0
Light1	 Light2	 Average	17	87	52		0	-1
Light1	 Light2	 Average	17	87	52		0	0
Light1	 Light2	 Average	17	87	52		0	0
Light1	 Light2	 Average	17	87	52		0	0
Light1	 Light2	 Average	17	87	52		0	0
Light1	 Light2	 Average	17	87	52		0	0
Light1	 Light2	 Average	17	87	52		0	0
Light1	 Light2	 Average	17	87	52		0	0
Light1	 Light2	 Average	17	87	52		0	0
Light1	 Light2	 Average	17	87	52		0	0
Light1	 Light2	 Average	17	87	52		0	0
Light1	 Light2	 Average	17	87	52		0	0
Light1	 Light2	 Average	17	86	51		0	-1
Light1	 Light2	 Average	17	86	51		0	0
Light1	 Light2	 Average	17	86	51		0	0
Light1	 Light2	 Average	17	86	51		0	0
Light1	 Light2	 Average	17	86	51		0	0
Light1	 Light2	 Average	17	86	51		0	0
Light1	 Light2	 Average	17	86	51		0	0
Light1	 Light2	 Average	17	86	51		0	0
Light1	 Light2	 Average	17	86	51		0	0
Light1	 Light2	 Average	17	86	51		0	0
Light1	 Light2	 Average	17	86	51		0	0
Light1	 Light2	 Average	17	86	51		0	0
Light1	 Light2	 Average	17	86	51		0	0
Light1	 Light2	 Average	17	86	51		0	0
Light1	 Light2	 Average	17	86	51		0	0
Light1	 Light2	 Average	17	86	51		0	0
Light1	 Light2	 Average	17	86	51		0	0
Light1	 Light2	 Average	17	86	51		0	0
Light1	 Light2	 Average	17	86	51		0	0
Light1	 Light2	 Average	17	86	51		0	0
Light1	 Light2	 Average	17	87	52		0	1
Light1	 Light2	 Average	17	87	52		0	0
Light1	 Light2	 Average	17	87	52		0	0
Light1	 Light2	 Average	17	87	52		0	0
Light1	 Light2	 Average	17	87	52		0	0
Light1	 Light2	 Average	17	87	52		0	0
Light1	 Light2	 Average	17	88	52		0	1
Light1	 Light2	 Average	17	88	52		0	0
Light1	 Light2	 Average	17	88	52		0	0
Light1	 Light2	 Average	17	88	52		0	0
Light1	 Light2	 Average	17	89	53		0	1
Light1	 Light2	 Average	17	89	53		0	0
Light1	 Light2	 Average	18	89	53		1	0
Light1	 Light2	 Average	17	90	53		-1	1
Light1	 Light2	 Average	18	90	54		1	0
Light1	 Light2	 Average	18	90	54		0	0
Light1	 Light2	 Average	18	90	54		0	0
Light1	 Light2	 Average	18	90	54		0	0
Light1	 Light2	 Average	18	90	54		0	0
Light1	 Light2	 Average	18	90	54		0	0
Light1	 Light2	 Average	18	91	54		0	1
Light1	 Light2	 Average	18	91	54		0	0
Light1	 Light2	 Average	18	91	54		0	0
Light1	 Light2	 Average	18	92	55		0	1
Light1	 Light2	 Average	18	92	55		0	0
Light1	 Light2	 Average	18	92	55		0	0
Light1	 Light2	 Average	18	92	55		0	0
Light1	 Light2	 Average	18	93	55		0	1
Light1	 Light2	 Average	18	93	55		0	0
Light1	 Light2	 Average	18	93	55		0	0
Light1	 Light2	 Average	18	93	55		0	0
Light1	 Light2	 Average	18	94	56		0	1
Light1	 Light2	 Average	18	94	56		0	0
Light1	 Light2	 Average	18	94	56		0	0
Light1	 Light2	 Average	18	94	56		0	0
Light1	 Light2	 Average	18	94	56		0	0
Light1	 Light2	 Average	18	95	56		0	1
Light1	 Light2	 Average	18	95	56		0	0
Light1	 Light2	 Average	18	95	56		0	0
Light1	 Light2	 Average	18	95	56		0	0
Light1	 Light2	 Average	18	95	56		0	0
Light1	 Light2	 Average	18	95	56		0	0
Light1	 Light2	 Average	18	95	56		0	0
Light1	 Light2	 Average	18	95	56		0	0
Light1	 Light2	 Average	18	96	57		0	1
Light1	 Light2	 Average	18	96	57		0	0
Light1	 Light2	 Average	18	96	57		0	0
Light1	 Light2	 Average	18	97	57		0	1
Light1	 Light2	 Average	18	97	57		0	0
Light1	 Light2	 Average	18	97	57		0	0
Light1	 Light2	 Average	18	97	57		0	0
Light1	 Light2	 Average	18	98	58		0	1
Light1	 Light2	 Average	18	98	58		0	0
Light1	 Light2	 Average	18	98	58		0	0
Light1	 Light2	 Average	18	99	58		0	1
Light1	 Light2	 Average	18	99	58		0	0
Light1	 Light2	 Average	18	99	58		0	0
Light1	 Light2	 Average	18	100	59		0	1
Light1	 Light2	 Average	18	100	59		0	0
Light1	 Light2	 Average	18	100	59		0	0
Light1	 Light2	 Average	18	100	59		0	0
Light1	 Light2	 Average	18	100	59		0	0
Light1	 Light2	 Average	18	101	59		0	1
Light1	 Light2	 Average	18	101	59		0	0
Light1	 Light2	 Average	18	102	60		0	1
Light1	 Light2	 Average	18	102	60		0	0
Light1	 Light2	 Average	18	103	60		0	1
Light1	 Light2	 Average	19	103	61		1	0
Light1	 Light2	 Average	19	104	61		0	1
Light1	 Light2	 Average	19	104	61		0	0
Light1	 Light2	 Average	19	105	62		0	1
Light1	 Light2	 Average	19	105	62		0	0
Light1	 Light2	 Average	19	105	62		0	0
Light1	 Light2	 Average	19	106	62		0	1
Light1	 Light2	 Average	19	106	62		0	0
Light1	 Light2	 Average	19	106	62		0	0
Light1	 Light2	 Average	19	106	62		0	0
Light1	 Light2	 Average	19	106	62		0	0
Light1	 Light2	 Average	19	106	62		0	0
Light1	 Light2	 Average	19	107	63		0	1
Light1	 Light2	 Average	19	107	63		0	0
Light1	 Light2	 Average	19	107	63		0	0
Light1	 Light2	 Average	19	108	63		0	1
Light1	 Light2	 Average	19	108	63		0	0
Light1	 Light2	 Average	19	108	63		0	0
Light1	 Light2	 Average	19	109	64		0	1
Light1	 Light2	 Average	19	109	64		0	0
Light1	 Light2	 Average	19	109	64		0	0
Light1	 Light2	 Average	19	109	64		0	0
Light1	 Light2	 Average	19	110	64		0	1
Light1	 Light2	 Average	19	110	64		0	0
Light1	 Light2	 Average	19	110	64		0	0
Light1	 Light2	 Average	19	110	64		0	0
Light1	 Light2	 Average	19	110	64		0	0
Light1	 Light2	 Average	19	110	64		0	0
Light1	 Light2	 Average	19	110	64		0	0
Light1	 Light2	 Average	19	110	64		0	0
Light1	 Light2	 Average	19	110	64		0	0
Light1	 Light2	 Average	19	111	65		0	1
Light1	 Light2	 Average	19	111	65		0	0
Light1	 Light2	 Average	19	111	65		0	0
Light1	 Light2	 Average	19	111	65		0	0
Light1	 Light2	 Average	19	111	65		0	0
Light1	 Light2	 Average	19	112	65		0	1
